,name,id,interval,products,bbox,self_link,quads_link,tiles_link
39,global_monthly_2019_04_mosaic,2cb5dc96-7de0-4cbd-a92c-751269440b59,1 mon,"['PSScene', 'REOrthoTile']","[-179.999999974944, -56.365250131551, 179.999999975056, 76.016093660188]",https://api.planet.com/basemaps/v1/mosaics/2cb5dc96-7de0-4cbd-a92c-751269440b59?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/2cb5dc96-7de0-4cbd-a92c-751269440b59/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2019_04_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
40,global_monthly_2019_05_mosaic,3ad57d23-4da1-4d4e-956d-f66015ef4d10,1 mon,"['PSScene', 'REOrthoTile']","[-179.999999974944, -56.365250131551, 179.999999975056, 76.016093660188]",https://api.planet.com/basemaps/v1/mosaics/3ad57d23-4da1-4d4e-956d-f66015ef4d10?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/3ad57d23-4da1-4d4e-956d-f66015ef4d10/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2019_05_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
41,global_monthly_2019_06_mosaic,e6fe5d09-891f-44c6-a74c-c2de1f43383c,1 mon,"['PSScene', 'REOrthoTile']","[-179.999999974944, -55.875310830392, 179.999999975056, 76.016093660188]",https://api.planet.com/basemaps/v1/mosaics/e6fe5d09-891f-44c6-a74c-c2de1f43383c?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/e6fe5d09-891f-44c6-a74c-c2de1f43383c/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2019_06_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
42,global_monthly_2019_07_mosaic,713db44d-fe75-4ba5-aa6d-defbd8c890cf,1 mon,"['PSScene', 'REOrthoTile']","[-179.999999974944, -56.072035466496, 179.999999975056, 76.016093660188]",https://api.planet.com/basemaps/v1/mosaics/713db44d-fe75-4ba5-aa6d-defbd8c890cf?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/713db44d-fe75-4ba5-aa6d-defbd8c890cf/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2019_07_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
43,global_monthly_2019_08_mosaic,2c4b3b80-fd60-406a-b0a8-76467980789d,1 mon,"['PSScene', 'REOrthoTile']","[-179.999999974944, -56.170022977627, 179.999999975056, 76.016093660188]",https://api.planet.com/basemaps/v1/mosaics/2c4b3b80-fd60-406a-b0a8-76467980789d?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/2c4b3b80-fd60-406a-b0a8-76467980789d/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2019_08_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
44,global_monthly_2019_09_mosaic,fa63c2ec-0ecf-4e0a-997f-665f03cdf6e5,1 mon,"['PSScene', 'REOrthoTile']","[-179.999999974944, -60.064840454838, 179.999999975056, 76.016093660188]",https://api.planet.com/basemaps/v1/mosaics/fa63c2ec-0ecf-4e0a-997f-665f03cdf6e5?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/fa63c2ec-0ecf-4e0a-997f-665f03cdf6e5/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2019_09_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
45,global_monthly_2019_10_mosaic,509e818d-75f3-46b4-bb88-4d46212e67fc,1 mon,"['PSScene', 'REOrthoTile']","[-179.999999974944, -56.752722866753, 179.999999975056, 76.840816410531]",https://api.planet.com/basemaps/v1/mosaics/509e818d-75f3-46b4-bb88-4d46212e67fc?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/509e818d-75f3-46b4-bb88-4d46212e67fc/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2019_10_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
46,global_monthly_2019_11_mosaic,55fcb749-30df-4c7c-94cb-5e9832605346,1 mon,"['PSScene', 'REOrthoTile']","[-179.999999974944, -57.984808013942, 179.999999975056, 65.512962548279]",https://api.planet.com/basemaps/v1/mosaics/55fcb749-30df-4c7c-94cb-5e9832605346?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/55fcb749-30df-4c7c-94cb-5e9832605346/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2019_11_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
47,global_monthly_2019_12_mosaic,47e57cec-91ff-46d2-bcf2-9c42d74382c4,1 mon,"['PSScene', 'REOrthoTile']","[-179.999999974944, -57.984808013942, 179.999999975056, 57.891497347472]",https://api.planet.com/basemaps/v1/mosaics/47e57cec-91ff-46d2-bcf2-9c42d74382c4?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/47e57cec-91ff-46d2-bcf2-9c42d74382c4/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2019_12_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
48,global_monthly_2020_01_mosaic,fed42f53-52c0-4efc-b2b1-b6a970271645,1 mon,['PSScene'],"[-179.999999974944, -59.623325217855, 179.999999975056, 62.186013852037]",https://api.planet.com/basemaps/v1/mosaics/fed42f53-52c0-4efc-b2b1-b6a970271645?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/fed42f53-52c0-4efc-b2b1-b6a970271645/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2020_01_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
49,global_monthly_2020_02_mosaic,0566310e-ae89-4685-a548-a34a2b09d979,1 mon,['PSScene'],"[-179.999999974944, -59.623325217855, 179.999999975056, 72.607120395826]",https://api.planet.com/basemaps/v1/mosaics/0566310e-ae89-4685-a548-a34a2b09d979?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/0566310e-ae89-4685-a548-a34a2b09d979/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2020_02_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
50,global_monthly_2020_03_mosaic,c524dd83-613b-421c-8d81-2627aa2a1aed,1 mon,['PSScene'],"[-179.999999974944, -59.623325217855, 179.999999975056, 82.809511401216]",https://api.planet.com/basemaps/v1/mosaics/c524dd83-613b-421c-8d81-2627aa2a1aed?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/c524dd83-613b-421c-8d81-2627aa2a1aed/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2020_03_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
51,global_monthly_2020_04_mosaic,8b9dd650-dc7e-4082-a37f-867250a1cb6e,1 mon,['PSScene'],"[-179.999999974944, -59.623325217855, 179.999999975056, 76.016093660188]",https://api.planet.com/basemaps/v1/mosaics/8b9dd650-dc7e-4082-a37f-867250a1cb6e?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/8b9dd650-dc7e-4082-a37f-867250a1cb6e/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2020_04_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
52,global_monthly_2020_05_mosaic,229172a8-31f6-4804-928e-a1d2775b17ae,1 mon,['PSScene'],"[-179.999999974944, -59.623325217855, 179.999999975056, 76.016093660188]",https://api.planet.com/basemaps/v1/mosaics/229172a8-31f6-4804-928e-a1d2775b17ae?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/229172a8-31f6-4804-928e-a1d2775b17ae/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2020_05_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
53,global_monthly_2020_06_mosaic,dfd557ec-a498-418a-9b1b-f7fa61f758b5,1 mon,['PSScene'],"[-179.999999974944, -57.891497347412, 179.999999975056, 76.016093660188]",https://api.planet.com/basemaps/v1/mosaics/dfd557ec-a498-418a-9b1b-f7fa61f758b5?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/dfd557ec-a498-418a-9b1b-f7fa61f758b5/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2020_06_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
54,global_monthly_2020_07_mosaic,c4e61a03-11e7-4d2e-b397-2a7ddaa1286f,1 mon,['PSScene'],"[-179.999999974944, -59.623325217855, 179.999999975056, 76.016093660188]",https://api.planet.com/basemaps/v1/mosaics/c4e61a03-11e7-4d2e-b397-2a7ddaa1286f?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/c4e61a03-11e7-4d2e-b397-2a7ddaa1286f/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2020_07_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
55,global_monthly_2020_08_mosaic,2dc5e704-5d2d-4a13-84ec-673808748516,1 mon,['PSScene'],"[-179.999999974944, -59.623325217855, 179.999999975056, 76.016093660188]",https://api.planet.com/basemaps/v1/mosaics/2dc5e704-5d2d-4a13-84ec-673808748516?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/2dc5e704-5d2d-4a13-84ec-673808748516/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2020_08_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
56,global_monthly_2020_09_mosaic,94cea11d-6159-45ae-a5ea-02ca74e49a79,1 mon,['PSScene'],"[-179.999999974944, -59.623325217855, 179.999999975056, 76.016093660188]",https://api.planet.com/basemaps/v1/mosaics/94cea11d-6159-45ae-a5ea-02ca74e49a79?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/94cea11d-6159-45ae-a5ea-02ca74e49a79/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2020_09_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
57,global_monthly_2020_10_mosaic,fc3597f4-3fa8-4090-aa2e-d5acf86133d2,1 mon,['PSScene'],"[-179.999999974944, -59.623325217855, 179.999999975056, 76.016093660188]",https://api.planet.com/basemaps/v1/mosaics/fc3597f4-3fa8-4090-aa2e-d5acf86133d2?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/fc3597f4-3fa8-4090-aa2e-d5acf86133d2/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2020_10_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
58,global_monthly_2020_11_mosaic,dc8fc78f-04d4-4f30-8229-269260437df5,1 mon,['PSScene'],"[-179.999999974944, -59.623325217855, 179.999999975056, 66.513260438153]",https://api.planet.com/basemaps/v1/mosaics/dc8fc78f-04d4-4f30-8229-269260437df5?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/dc8fc78f-04d4-4f30-8229-269260437df5/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2020_11_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
59,global_monthly_2020_12_mosaic,933a7c35-5f7a-49d9-923c-da357d81c7f7,1 mon,['PSScene'],"[-179.999999974944, -59.623325217855, 179.999999975056, 59.085738564593]",https://api.planet.com/basemaps/v1/mosaics/933a7c35-5f7a-49d9-923c-da357d81c7f7?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/933a7c35-5f7a-49d9-923c-da357d81c7f7/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2020_12_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
60,global_monthly_2021_01_mosaic,e76d018e-3684-44d1-8e58-c100925022d7,1 mon,['PSScene'],"[-179.999999974944, -59.623325217855, 179.999999975056, 62.835089006288]",https://api.planet.com/basemaps/v1/mosaics/e76d018e-3684-44d1-8e58-c100925022d7?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/e76d018e-3684-44d1-8e58-c100925022d7/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2021_01_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
61,global_monthly_2021_02_mosaic,b1fc0104-87e9-4661-9ab2-e16b18fdf418,1 mon,['PSScene'],"[-179.999999974944, -59.623325217855, 179.999999975056, 72.342464386072]",https://api.planet.com/basemaps/v1/mosaics/b1fc0104-87e9-4661-9ab2-e16b18fdf418?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/b1fc0104-87e9-4661-9ab2-e16b18fdf418/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2021_02_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
62,global_monthly_2021_03_mosaic,dc820517-0444-416c-8e26-6c910ef02e32,1 mon,['PSScene'],"[-179.999999974944, -59.623325217855, 179.999999975056, 76.016093660188]",https://api.planet.com/basemaps/v1/mosaics/dc820517-0444-416c-8e26-6c910ef02e32?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/dc820517-0444-416c-8e26-6c910ef02e32/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2021_03_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
63,global_monthly_2021_04_mosaic,4efad3c1-be2c-4d4a-89bf-39fedb12dd0f,1 mon,['PSScene'],"[-179.999999974944, -59.623325217855, 179.999999975056, 76.016093660188]",https://api.planet.com/basemaps/v1/mosaics/4efad3c1-be2c-4d4a-89bf-39fedb12dd0f?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/4efad3c1-be2c-4d4a-89bf-39fedb12dd0f/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2021_04_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
64,global_monthly_2021_05_mosaic,9ef98678-52c5-4208-91ba-c87505fc8557,1 mon,['PSScene'],"[-179.999999974944, -59.623325217855, 179.999999975056, 76.016093660188]",https://api.planet.com/basemaps/v1/mosaics/9ef98678-52c5-4208-91ba-c87505fc8557?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/9ef98678-52c5-4208-91ba-c87505fc8557/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2021_05_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
65,global_monthly_2021_06_mosaic,43789700-8c3d-4b6c-99de-eb07d1835297,1 mon,['PSScene'],"[-179.999999974944, -57.136239313874, 179.999999975056, 76.016093660188]",https://api.planet.com/basemaps/v1/mosaics/43789700-8c3d-4b6c-99de-eb07d1835297?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/43789700-8c3d-4b6c-99de-eb07d1835297/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2021_06_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
66,global_monthly_2021_07_mosaic,e0c03fb4-0820-4ff8-be26-06cbaef9a7a7,1 mon,['PSScene'],"[-179.999999974944, -59.623325217855, 179.999999975056, 76.016093660188]",https://api.planet.com/basemaps/v1/mosaics/e0c03fb4-0820-4ff8-be26-06cbaef9a7a7?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/e0c03fb4-0820-4ff8-be26-06cbaef9a7a7/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2021_07_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
67,global_monthly_2021_08_mosaic,ebd88eca-cd50-46da-a852-48a62730535b,1 mon,['PSScene'],"[-179.999999974944, -59.623325217855, 179.999999975056, 76.016093660188]",https://api.planet.com/basemaps/v1/mosaics/ebd88eca-cd50-46da-a852-48a62730535b?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/ebd88eca-cd50-46da-a852-48a62730535b/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2021_08_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
68,global_monthly_2021_09_mosaic,3e47a5d2-fd13-4f10-84f5-32d397b3eeea,1 mon,['PSScene'],"[-179.999999974944, -59.623325217855, 179.999999975056, 76.016093660188]",https://api.planet.com/basemaps/v1/mosaics/3e47a5d2-fd13-4f10-84f5-32d397b3eeea?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/3e47a5d2-fd13-4f10-84f5-32d397b3eeea/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2021_09_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
69,global_monthly_2021_10_mosaic,d073f4e4-e7b3-4507-9f0d-f90e92159934,1 mon,['PSScene'],"[-179.999999974944, -59.623325217855, 179.999999975056, 76.016093660188]",https://api.planet.com/basemaps/v1/mosaics/d073f4e4-e7b3-4507-9f0d-f90e92159934?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/d073f4e4-e7b3-4507-9f0d-f90e92159934/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2021_10_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
70,global_monthly_2021_11_mosaic,18d2e2a4-a805-4e79-85ab-171020c7e5d6,1 mon,['PSScene'],"[-179.999999974944, -59.623325217855, 179.999999975056, 66.652977395602]",https://api.planet.com/basemaps/v1/mosaics/18d2e2a4-a805-4e79-85ab-171020c7e5d6?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/18d2e2a4-a805-4e79-85ab-171020c7e5d6/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2021_11_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
71,global_monthly_2021_12_mosaic,0a8b52d1-f2bc-483a-b163-33630c6c4d81,1 mon,['PSScene'],"[-179.999999974944, -59.623325217855, 179.999999975056, 63.391521738895]",https://api.planet.com/basemaps/v1/mosaics/0a8b52d1-f2bc-483a-b163-33630c6c4d81?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/0a8b52d1-f2bc-483a-b163-33630c6c4d81/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2021_12_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
72,global_monthly_2022_01_mosaic,b9774b3b-73c6-417a-8833-6b7ef1603385,1 mon,['PSScene'],"[-179.999999974944, -59.623325217855, 179.999999975056, 62.915233034344]",https://api.planet.com/basemaps/v1/mosaics/b9774b3b-73c6-417a-8833-6b7ef1603385?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/b9774b3b-73c6-417a-8833-6b7ef1603385/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2022_01_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
73,global_monthly_2022_02_mosaic,48bc23cf-55d1-4a15-bf24-4958f9948500,1 mon,['PSScene'],"[-179.999999974944, -59.623325217855, 179.999999975056, 72.342464386072]",https://api.planet.com/basemaps/v1/mosaics/48bc23cf-55d1-4a15-bf24-4958f9948500?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/48bc23cf-55d1-4a15-bf24-4958f9948500/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2022_02_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
74,global_monthly_2022_03_mosaic,aeea9b42-0b32-477f-ac80-ecdc9b2679e1,1 mon,['PSScene'],"[-179.999999974944, -59.623325217855, 179.999999975056, 76.016093660188]",https://api.planet.com/basemaps/v1/mosaics/aeea9b42-0b32-477f-ac80-ecdc9b2679e1?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/aeea9b42-0b32-477f-ac80-ecdc9b2679e1/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2022_03_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
75,global_monthly_2022_04_mosaic,8bc143cb-702a-4b92-a5e7-cd19a9330720,1 mon,['PSScene'],"[-179.999999974944, -59.623325217855, 179.999999975056, 76.016093660188]",https://api.planet.com/basemaps/v1/mosaics/8bc143cb-702a-4b92-a5e7-cd19a9330720?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/8bc143cb-702a-4b92-a5e7-cd19a9330720/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2022_04_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
76,global_monthly_2022_05_mosaic,045711ab-a3c1-455a-8a2e-b9ff3b699f8a,1 mon,['PSScene'],"[-179.999999974944, -59.534317995819, 179.999999975056, 76.016093660188]",https://api.planet.com/basemaps/v1/mosaics/045711ab-a3c1-455a-8a2e-b9ff3b699f8a?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/045711ab-a3c1-455a-8a2e-b9ff3b699f8a/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/global_monthly_2022_05_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
